Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),qc,Total Precip (in),qc,Avg Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Avg Max Air Temp (F),qc,Avg Min Air Temp (F),qc,Avg Air Temp (F),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (F),qc,Avg Wind Speed (mph),qc,Avg Soil Temp (F),qc
247,Jersey Island,San Francisco Bay,Dec 2019,0.98, ,2.68,K,144, ,11.1,K,58.4,K,42.0,L,49.5,K,99,K,73,K,90,K,46.7,K,5.0,K,54.0,K
247,Jersey Island,San Francisco Bay,Jan 2020,1.32, ,0.96, ,191, ,10.2, ,59.0, ,33.4,L,47.3,K,99,K,70,K,91, ,44.7, ,4.3, ,50.7, 
247,Jersey Island,San Francisco Bay,Feb 2020,3.36,K,0.02, ,355, ,8.7, ,70.0,K,37.6,L,52.6,K,95,K,35,K,65,K,40.3,K,5.9,K,49.6, 
247,Jersey Island,San Francisco Bay,Mar 2020,3.70, ,1.00,K,383, ,10.4, ,66.2,K,45.0,K,54.7, ,94, ,48, ,72, ,45.2, ,6.6,K,52.6,K
247,Jersey Island,San Francisco Bay,Apr 2020,5.88, ,1.24, ,533,K,12.4,K,74.1, ,53.4,K,62.3,K,89, ,43, ,65,K,49.7,K,9.2, ,57.3,K
247,Jersey Island,San Francisco Bay,May 2020,7.84,K,0.04, ,639,K,13.3,K,81.5,K,56.5,K,68.0,K,83, ,36, ,58,L,51.6,L,9.5,K,62.7, 
247,Jersey Island,San Francisco Bay,Jun 2020,9.10,K,0.00, ,716,K,14.8,K,85.8,K,60.6,K,72.4,K,77, ,35, ,54,K,54.6,K,10.4, ,66.1, 
247,Jersey Island,San Francisco Bay,Jul 2020,8.95,K,0.01, ,705,K,16.1,K,85.7, ,60.9, ,72.0, ,84, ,40, ,61,K,57.4,K,9.3,K,67.2,K
247,Jersey Island,San Francisco Bay,Aug 2020,7.50,K,0.02, ,572, ,18.7,K,90.4,K,63.1,L,76.2,K,83,K,41,K,61,L,59.5,L,8.0, ,69.6, 
247,Jersey Island,San Francisco Bay,Sep 2020,5.24,K,0.01, ,452, ,16.9,K,87.2,K,60.5,K,72.9,K,86,K,40,K,62,K,58.6,K,5.5, ,69.6, 
247,Jersey Island,San Francisco Bay,Oct 2020,4.08,K,0.01, ,366, ,12.9,K,84.8,K,51.2, ,66.8,K,88,K,31,K,57,K,50.3,K,4.1, ,66.2, 
247,Jersey Island,San Francisco Bay,Nov 2020,2.18,K,0.21, ,258, ,9.1,K,68.9,K,37.4,K,52.0, ,95, ,36, ,68,K,41.3,K,3.6,K,57.1, 
247,Jersey Island,San Francisco Bay,Dec 2020,1.32,K,1.27, ,187, ,8.8, ,60.4,K,35.0,L,46.9,K,98,K,55,K,81,K,40.9,K,3.1,K,51.1, 
247,Jersey Island,San Francisco Bay,Jan 2021,1.54,K,2.19,K,200, ,9.7, ,61.3,K,36.0,L,47.7,K,98,K,64,K,86,K,43.0,K,3.7,K,49.9, 
247,Jersey Island,San Francisco Bay,Feb 2021,2.56,K,0.55,K,306,K,9.5, ,64.9,K,45.2,L,52.1,K,97,K,44,K,72,K,42.4,K,5.1,K,51.1, 
247,Jersey Island,San Francisco Bay,Mar 2021,4.53,K,0.55,K,439,K,8.8,K,68.0,K,40.8,L,54.0,K,95,K,34,K,63,K,40.7,K,8.0,K,53.1, 
247,Jersey Island,San Francisco Bay,Apr 2021,6.52, ,0.01, ,578, ,10.6, ,75.2,K,46.8, ,60.5,K,96, ,33, ,59,K,45.9,K,10.1,K,59.4, 
247,Jersey Island,San Francisco Bay,May 2021,9.12, ,0.01,K,673, ,11.8,K,81.6,K,55.1,K,67.2,K,83, ,30, ,53,K,48.6,K,11.8,K,64.3, 
247,Jersey Island,San Francisco Bay,Jun 2021,9.24, ,0.00, ,700, ,15.2,K,84.6,K,60.4,K,71.0,K,86, ,37, ,59,K,55.3,K,13.2,K,67.7, 
247,Jersey Island,San Francisco Bay,Jul 2021,9.11, ,0.02, ,658, ,17.2,K,87.7, ,61.1, ,72.6, ,96, ,38, ,63,L,59.0,L,13.3,K,69.2, 
247,Jersey Island,San Francisco Bay,Aug 2021,7.60,K,0.01,K,564,K,17.6,K,86.7,K,61.8, ,72.3,K,96,K,39,K,65,L,59.4,L,12.2,K,69.1,K
247,Jersey Island,San Francisco Bay,Sep 2021,6.11, ,0.02, ,482, ,16.2,K,86.7, ,60.5,K,71.5, ,93, ,36, ,62,K,57.4,K,10.5,K,68.8, 
247,Jersey Island,San Francisco Bay,Oct 2021,3.62,K,3.06, ,324, ,13.2,K,75.8, ,49.9,L,61.9, ,96, ,42, ,70,K,51.2,K,6.5,K,63.6, 
247,Jersey Island,San Francisco Bay,Nov 2021,1.51,K,0.68, ,210, ,13.4,K,67.3, ,44.0,L,54.5, ,100, ,69, ,92,K,52.0,K,4.1, ,60.4, 
247,Jersey Island,San Francisco Bay,Dec 2021,0.77,K,5.14, ,141, ,10.7,K,55.3,K,37.4,L,47.1, ,100, ,84, ,97,K,46.2,K,6.1,K,52.0, 
247,Jersey Island,San Francisco Bay,Jan 2022,1.59, ,0.08, ,223, ,10.2,K,62.0, ,36.1, ,47.5, ,100, ,67, ,91,K,44.9,K,3.8,K,48.7, 
247,Jersey Island,San Francisco Bay,Feb 2022,2.98, ,0.02, ,361,K,8.8, ,68.2,K,37.2,L,51.0, ,97, ,34, ,69, ,40.5, ,6.1,K,48.9, 
247,Jersey Island,San Francisco Bay,Mar 2022,4.56,K,0.51, ,449,K,11.6,K,71.4,K,46.9,L,58.3,K,98, ,40, ,69,K,47.6,K,8.3, ,54.2, 
247,Jersey Island,San Francisco Bay,Apr 2022,6.58,K,0.37, ,565,K,11.4,K,75.1,K,50.3,K,62.2,K,90, ,35, ,60,K,47.5,K,10.3,K,58.0, 
247,Jersey Island,San Francisco Bay,May 2022,8.26,K,0.01,K,669, ,13.6,K,80.3,K,57.2,K,67.8,K,84,K,39,K,58,L,51.6,L,10.9,K,63.0,K
247,Jersey Island,San Francisco Bay,Jun 2022,8.44,K,0.06, ,682,K,16.9,K,87.7, ,62.3,L,74.0,K,84,K,39,K,56,L,56.7,L,9.4, ,70.1, 
247,Jersey Island,San Francisco Bay,Jul 2022,8.30, ,0.00, ,681,K,20.7,K,90.2,K,61.7,K,73.7, ,98, ,47, ,71,L,59.2,L,10.9, ,71.2, 
247,Jersey Island,San Francisco Bay,Aug 2022,7.69,K,0.00, ,618,K,21.0,K,91.5,L,63.6,L,75.3,K,96,K,44,K,70,L,61.9,L,10.6, ,71.9, 
247,Jersey Island,San Francisco Bay,Sep 2022,5.74,K,0.73,K,486, ,17.9,K,87.8,K,58.0,L,73.3,K,93,K,41,K,66,L,59.7,L,7.8, ,72.5, 
247,Jersey Island,San Francisco Bay,Oct 2022,4.01,K,0.00, ,390, ,16.0,K,80.4,K,49.5,L,65.3,K,97, ,45, ,74,L,54.9,L,8.1,K,67.7, 
247,Jersey Island,San Francisco Bay,Nov 2022,2.09,K,1.06, ,261,K,8.6, ,65.5, ,36.7,L,48.4,K,100,K,39,K,73,K,40.0,K,4.5, ,56.8, 
247,Jersey Island,San Francisco Bay,Dec 2022,0.78,K,7.46, ,139, ,9.8,K,55.1,K,36.3,L,45.1,K,100,K,77,K,94,L,42.9,L,5.1, ,50.5, 
247,Jersey Island,San Francisco Bay,Jan 2023,1.51,K,6.73,K,186,K,9.9,K,57.6, ,43.3,L,47.9,K,97,K,63,K,85,K,43.2,K,8.1,K,48.8,K
247,Jersey Island,San Francisco Bay,Feb 2023,2.11,K,2.15,K,283,K,8.1, ,59.6,K,32.8,L,45.8,L,96,K,52,K,78,L,38.9,L,6.9,K,47.2,K
247,Jersey Island,San Francisco Bay,Mar 2023,3.05,K,3.83, ,355,K,9.6, ,61.1,K,39.7,L,50.2,K,94,K,55,K,77,L,43.3,L,8.3,K,51.7, 
247,Jersey Island,San Francisco Bay,Apr 2023,5.98,K,0.12,K,584,K,10.5, ,71.5,K,48.9,L,58.3,K,83,K,42,K,62,K,45.2,K,9.6,K,58.4, 
247,Jersey Island,San Francisco Bay,May 2023,6.27,K,0.48, ,616,K,13.1, ,71.7,K,51.3,K,61.0,K,87, ,55, ,71,K,51.5,K,8.9,K,63.9, 
247,Jersey Island,San Francisco Bay,Jun 2023,7.34, ,0.00, ,673,K,14.3,K,75.0,K,55.0,K,64.7,K,85,K,54,K,69,K,54.1,K,10.2,K,69.5, 
247,Jersey Island,San Francisco Bay,Jul 2023,8.62, ,0.00, ,675,K,16.6, ,84.1,K,59.9,K,71.7,K,83, ,45, ,63,K,58.1,K,9.7,K,73.0,K
247,Jersey Island,San Francisco Bay,Aug 2023,7.59, ,0.01, ,605,K,17.8, ,86.1, ,62.3,K,73.3,K,83, ,46, ,64,K,60.1,K,9.5, ,73.8,K
247,Jersey Island,San Francisco Bay,Sep 2023,5.59, ,0.01, ,493, ,15.7, ,79.5, ,59.1, ,67.9, ,86, ,48, ,67, ,56.6, ,9.8,K,70.3, 
247,Jersey Island,San Francisco Bay,Oct 2023,4.00, ,0.05, ,368, ,13.7, ,79.3, ,52.7, ,64.5, ,90, ,40, ,65, ,52.2, ,6.6, ,65.2, 
247,Jersey Island,San Francisco Bay,Nov 2023,2.30, ,0.44, ,254, ,10.2, ,69.9, ,41.6, ,54.4, ,92, ,43, ,69, ,44.3, ,4.5,K,57.5, 
247,Jersey Island,San Francisco Bay,Dec 2023,1.23, ,2.65,K,168, ,10.6,K,62.0, ,40.1,K,50.2,K,96, ,62, ,84,K,45.5,K,4.0, ,53.9,K
248,Holt,San Joaquin Valley,Jan 2018,0.88,K,2.91, ,137, ,11.6,K,58.7, ,41.7,K,49.9, ,100, ,79, ,94,K,48.3,K,4.0, ,49.7, 
248,Holt,San Joaquin Valley,Feb 2018,2.56,K,0.45, ,312, ,8.6,K,65.9,K,35.3,K,49.1,K,98, ,40, ,70,K,39.7,K,4.9,K,47.4,K
248,Holt,San Joaquin Valley,Mar 2018,2.87,K,2.34, ,328, ,10.6,K,66.1,K,40.3,K,53.0,K,99,K,42,K,83,L,47.0,L,5.2,K,52.7, 
248,Holt,San Joaquin Valley,Apr 2018,4.75,K,1.72, ,470, ,10.1,K,73.4, ,43.5,K,58.5, ,87,K,29,K,75,L,49.7,L,4.6, ,59.0, 
248,Holt,San Joaquin Valley,May 2018,5.66,K,0.08, ,573, ,18.3,K,78.9, ,48.9, ,63.3, ,100, ,62, ,87,L,57.4,L,5.7,K,64.2, 
248,Holt,San Joaquin Valley,Jun 2018,7.76,K,0.00, ,642, ,15.8,K,89.0,K,53.7, ,71.0, ,94, ,36, ,59,L,55.8,L,6.1,K,67.4, 
248,Holt,San Joaquin Valley,Jul 2018,7.65, ,0.00, ,577, ,16.6,K,92.7, ,58.4,K,74.7, ,91, ,34, ,60,L,59.1,L,5.3, ,70.3, 
248,Holt,San Joaquin Valley,Aug 2018,6.71,K,0.00, ,574,K,16.0, ,88.6, ,55.0, ,70.8,K,94, ,38, ,63,K,57.2,K,4.6, ,69.6, 
248,Holt,San Joaquin Valley,Sep 2018,5.60, ,0.01, ,520,K,13.5, ,86.6, ,50.8, ,67.5, ,91, ,33, ,59, ,52.3, ,4.7,K,66.5, 
248,Holt,San Joaquin Valley,Oct 2018,4.13, ,0.22, ,379,K,11.5,K,80.8, ,47.2,K,62.6, ,89, ,33, ,59,K,47.4,K,4.5,K,60.3, 
248,Holt,San Joaquin Valley,Nov 2018,2.00,K,1.93, ,223, ,9.0,K,69.2,K,38.7,K,51.8,K,91, ,43, ,67,K,40.3,K,3.5,K,52.1,K
248,Holt,San Joaquin Valley,Dec 2018,1.26,K,2.30, ,178, ,9.7, ,59.0, ,38.6, ,47.7, ,98, ,64, ,85, ,43.3, ,4.2,K,49.8, 
248,Holt,San Joaquin Valley,Jan 2019,1.23,K,2.07, ,180, ,10.5, ,59.9, ,40.5, ,48.8, ,98, ,68, ,88, ,45.2, ,3.8,K,49.0, 
248,Holt,San Joaquin Valley,Feb 2019,1.76, ,3.92,K,256,K,8.9, ,56.8,K,38.2,K,46.9,K,95, ,58, ,79,K,40.7,K,7.0,K,48.1, 
248,Holt,San Joaquin Valley,Mar 2019,3.16, ,1.79, ,375,K,10.6, ,65.2, ,40.8, ,52.5, ,97, ,55, ,78, ,45.7, ,5.0,K,51.9, 
248,Holt,San Joaquin Valley,Apr 2019,5.09, ,0.31, ,522,K,12.7,K,75.4,K,46.5, ,60.6,K,96, ,47, ,71,K,50.7,K,4.7,K,58.1, 
248,Holt,San Joaquin Valley,May 2019,5.86, ,1.88, ,570, ,12.9, ,76.3, ,47.6,K,61.6, ,95, ,46, ,69, ,51.0, ,4.9, ,60.5, 
248,Holt,San Joaquin Valley,Jun 2019,8.29,K,0.01, ,699, ,14.9,K,89.4,K,55.8,K,72.4,K,86, ,33, ,55,K,54.8,K,5.6,K,68.8, 
248,Holt,San Joaquin Valley,Jul 2019,8.35, ,0.00, ,680, ,15.5, ,90.4, ,57.2, ,73.3, ,85, ,34, ,56, ,56.3, ,5.5,K,69.2, 
248,Holt,San Joaquin Valley,Aug 2019,7.46, ,0.01, ,609, ,16.9,K,92.1,K,58.2,K,74.3,K,90, ,35, ,59,K,58.6,K,5.1,K,71.0, 
248,Holt,San Joaquin Valley,Sep 2019,5.60, ,0.12, ,503, ,15.1,K,86.6,K,55.6,K,70.2,K,89, ,35, ,60,K,55.4,K,5.3,K,67.7, 
248,Holt,San Joaquin Valley,Oct 2019,4.51, ,0.01, ,399,K,9.6,K,82.3,K,43.7,K,61.2,K,84, ,27, ,51,K,42.2,K,4.7,K,57.1,K
248,Holt,San Joaquin Valley,Nov 2019,2.31,K,0.57, ,252, ,9.1,K,72.3,K,38.3, ,52.8, ,95, ,38, ,67,K,41.6,K,3.9,K,50.8,K
248,Holt,San Joaquin Valley,Dec 2019,1.06, ,2.78,K,152, ,11.0,K,58.9, ,42.3, ,49.8,K,99, ,70, ,89,K,46.7,K,5.2,K,51.2, 
248,Holt,San Joaquin Valley,Jan 2020,1.26, ,0.98, ,188, ,10.4, ,58.4, ,38.2, ,47.5, ,100, ,72, ,92, ,45.3, ,4.1, ,49.9, 
248,Holt,San Joaquin Valley,Feb 2020,3.13, ,0.01, ,366,K,8.5, ,69.0,K,36.7, ,51.1, ,94, ,36, ,66, ,39.8, ,5.1,K,51.0, 
248,Holt,San Joaquin Valley,Mar 2020,3.58, ,1.19,K,404,K,10.1, ,66.0,K,41.4, ,53.0,K,96, ,50, ,74,K,44.5,K,5.0,K,55.5, 
248,Holt,San Joaquin Valley,Apr 2020,5.25, ,0.67, ,536,K,12.0, ,75.0, ,46.1, ,60.1, ,94, ,44, ,68, ,48.9, ,5.1, ,60.8, 
248,Holt,San Joaquin Valley,May 2020,7.25,K,0.11, ,629,K,12.7, ,84.4,K,51.2,K,67.6,K,87,K,32,K,55,K,50.5,K,5.3, ,66.9, 
248,Holt,San Joaquin Valley,Jun 2020,8.60, ,0.03, ,704,K,13.8, ,89.1,K,56.2, ,72.3,K,83, ,30, ,51,K,52.7,K,6.9,K,70.3, 
248,Holt,San Joaquin Valley,Jul 2020,8.47, ,0.01, ,700,K,15.2, ,90.9, ,55.9, ,72.7, ,90, ,32, ,56, ,55.7, ,5.5,K,71.2, 
248,Holt,San Joaquin Valley,Aug 2020,7.12,K,0.00, ,565, ,17.4,K,93.8,K,59.7,L,75.7,K,87,K,35,K,59,L,58.8,L,5.1,K,71.0, 
248,Holt,San Joaquin Valley,Sep 2020,5.24,K,0.01, ,450, ,15.7,K,89.5,K,57.0,K,71.7,K,89, ,35, ,61,L,56.4,L,4.4,K,69.0, 
248,Holt,San Joaquin Valley,Oct 2020,4.08, ,0.01, ,364, ,11.6,K,85.2,K,48.3,K,64.6,K,89, ,28, ,55,K,47.5,K,3.6,K,62.4, 
248,Holt,San Joaquin Valley,Nov 2020,2.28, ,0.13, ,256, ,8.3,K,68.4,K,35.4, ,50.4, ,94, ,35, ,66,K,39.1,K,4.1,K,52.6, 
248,Holt,San Joaquin Valley,Dec 2020,1.33,K,1.41,K,188,K,8.4,K,60.0,K,35.4, ,46.3,K,97,K,56,K,80, ,39.8, ,4.2,K,48.2,K
248,Holt,San Joaquin Valley,Jan 2021,1.65,K,0.55,K,201, ,9.5, ,60.2,K,38.1, ,47.9,K,97, ,63, ,85,K,42.6,K,5.5,K,48.4, 
248,Holt,San Joaquin Valley,Feb 2021,2.55, ,0.04, ,328,K,9.2,K,64.3,K,38.7, ,50.7, ,95, ,46, ,73,K,41.7,K,5.3,K,50.5, 
248,Holt,San Joaquin Valley,Mar 2021,4.02, ,0.73,K,445,K,8.7, ,67.1,K,37.8,K,52.0, ,95, ,41, ,67, ,40.8, ,5.3,K,52.5, 
248,Holt,San Joaquin Valley,Apr 2021,6.02, ,0.04,K,601,K,10.2, ,77.1,K,43.8, ,59.6, ,94, ,33, ,59, ,45.0, ,5.7,K,60.4, 
248,Holt,San Joaquin Valley,May 2021,8.23, ,0.01,K,692,K,11.6,K,83.3,K,51.3,K,66.8, ,85, ,29, ,52,K,48.2,K,7.0,K,69.2, 
248,Holt,San Joaquin Valley,Jun 2021,8.53, ,0.00, ,716,K,14.4, ,87.8,K,56.3, ,71.6,K,86, ,33, ,54,K,53.9,K,6.7,K,73.9, 
248,Holt,San Joaquin Valley,Jul 2021,8.36, ,0.03,K,684, ,16.0, ,92.1, ,57.8, ,74.1, ,90, ,33, ,56, ,57.2, ,5.3, ,77.6, 
248,Holt,San Joaquin Valley,Aug 2021,7.00,K,0.01,K,585,K,16.3,K,90.1, ,56.9, ,72.1,K,93,K,35,K,61, ,57.7, ,4.8,K,76.2,K
248,Holt,San Joaquin Valley,Sep 2021,5.82, ,0.09, ,515, ,15.1, ,90.0,K,55.0, ,71.1, ,92, ,32, ,59, ,55.5, ,4.5,K,72.5, 
248,Holt,San Joaquin Valley,Oct 2021,3.55, ,3.59, ,338, ,11.8,K,76.7, ,48.4,K,61.1, ,91, ,38, ,64,K,48.0,K,4.7,K,61.9, 
248,Holt,San Joaquin Valley,Nov 2021,1.49,K,0.57, ,214, ,12.5,K,66.2,K,43.5, ,53.2, ,100, ,68, ,90,K,50.3,K,3.4,K,55.7, 
248,Holt,San Joaquin Valley,Dec 2021,0.77,K,3.87,K,140, ,10.3, ,54.1,K,38.6, ,46.0, ,100, ,83, ,96, ,45.0, ,5.4,K,48.1, 
248,Holt,San Joaquin Valley,Jan 2022,1.53, ,0.07, ,234, ,9.9, ,61.8, ,35.1, ,46.3, ,100, ,67, ,92, ,43.9, ,3.2, ,47.0, 
248,Holt,San Joaquin Valley,Feb 2022,2.78, ,0.01, ,364,K,8.2,K,67.2,K,33.4,K,48.7,K,97, ,37, ,69,K,38.7,K,4.5,K,47.0, 
248,Holt,San Joaquin Valley,Mar 2022,4.33, ,0.52, ,451,K,10.1,K,72.0,K,40.7, ,55.4,K,97, ,38, ,66,K,44.0,K,5.1,K,53.9, 
248,Holt,San Joaquin Valley,Apr 2022,5.60, ,0.81, ,560,K,10.3, ,73.9,K,43.6, ,58.4,K,94, ,36, ,62,K,44.9,K,5.6,K,57.4, 
248,Holt,San Joaquin Valley,May 2022,7.85, ,0.01,K,671,K,10.8,K,80.6,K,48.4,K,64.8,K,87, ,30, ,52,K,46.1,K,6.5,K,67.1,K
248,Holt,San Joaquin Valley,Jun 2022,8.18, ,0.09, ,682,K,13.4, ,89.0, ,56.1, ,72.5, ,83, ,28, ,49, ,52.1, ,5.7, ,76.6, 
248,Holt,San Joaquin Valley,Jul 2022,8.25, ,0.00, ,684,K,15.7, ,90.0,K,57.6, ,73.0, ,89, ,34, ,57, ,56.6, ,5.6,K,75.7, 
248,Holt,San Joaquin Valley,Aug 2022,7.30, ,0.00, ,592, ,16.7,K,92.2,K,58.6,K,74.3, ,92, ,33, ,58,K,58.4,K,4.8, ,73.9, 
248,Holt,San Joaquin Valley,Sep 2022,5.55,K,0.37, ,477, ,15.4, ,88.4,L,58.5,K,72.3,K,87,K,34,K,59,L,55.9,L,4.7,K,72.2, 
248,Holt,San Joaquin Valley,Oct 2022,4.02, ,0.00, ,384,K,12.8, ,82.1,K,48.6, ,63.3,K,95, ,34, ,64,K,50.5,K,4.0,K,62.9, 
248,Holt,San Joaquin Valley,Nov 2022,2.03, ,0.94,K,261, ,8.2, ,64.5, ,35.5, ,48.1, ,97, ,42, ,71, ,39.1, ,3.7,K,50.6,K
248,Holt,San Joaquin Valley,Dec 2022,0.72, ,7.00, ,132, ,9.6,K,54.0, ,37.6, ,44.8, ,99, ,78, ,94,K,43.2,K,4.7,K,47.2,K
248,Holt,San Joaquin Valley,Jan 2023,1.38, ,6.34,K,195,K,10.4,K,57.8, ,40.9, ,48.6,K,98,K,66,K,87,K,44.7,K,7.3,K,48.4,K
248,Holt,San Joaquin Valley,Feb 2023,1.91, ,1.77, ,280,K,8.8, ,58.9,K,35.4, ,46.1, ,99, ,56, ,82, ,40.7, ,5.9,K,46.8, 
248,Holt,San Joaquin Valley,Mar 2023,2.87,K,3.93, ,368,K,10.5, ,60.7,K,40.6,K,50.1,K,99, ,56, ,83,K,45.1,K,6.4,K,52.3,K
248,Holt,San Joaquin Valley,Apr 2023,5.49, ,0.11, ,591,K,11.4, ,72.4, ,43.2,K,57.3,K,99, ,41, ,70,K,47.4,K,5.3,K,57.3,K
248,Holt,San Joaquin Valley,May 2023,6.10, ,0.29,K,601, ,14.0, ,76.6,K,48.0, ,62.1,K,100, ,46, ,73,K,53.3,K,4.9, ,69.4,K
248,Holt,San Joaquin Valley,Jun 2023,7.46, ,0.01, ,685, ,14.6, ,82.8, ,52.9,K,67.2, ,97, ,41, ,64, ,54.6, ,5.8,K,73.6, 
248,Holt,San Joaquin Valley,Jul 2023,8.46,K,0.00, ,693, ,16.5,K,92.5,K,57.3,K,74.7,K,94, ,32, ,56,L,57.5,L,5.4,K,74.7,K
248,Holt,San Joaquin Valley,Aug 2023,7.15, ,0.01, ,598, ,18.4,K,91.3,K,59.4,K,74.5,K,97, ,38, ,63,K,60.9,K,5.1,K,74.2,K
248,Holt,San Joaquin Valley,Sep 2023,5.17, ,0.03, ,490, ,16.0, ,83.8, ,54.2, ,67.9, ,99, ,41, ,69, ,57.2, ,4.7,K,69.4, 
248,Holt,San Joaquin Valley,Oct 2023,3.82, ,0.11, ,369,K,13.9,K,81.6, ,49.6, ,64.2,K,99, ,36, ,67,K,52.5,K,4.0, ,64.9,K
248,Holt,San Joaquin Valley,Nov 2023,2.14, ,0.38, ,258, ,10.1,K,69.5, ,38.0,K,52.6, ,98, ,42, ,73,K,43.8,K,3.5,K,54.2, 
248,Holt,San Joaquin Valley,Dec 2023,1.11,K,2.24, ,171, ,11.0,K,62.0, ,39.7,L,48.9,K,100,K,68,K,91,L,46.0,L,3.7,K,49.9,K
249,Ripon,San Joaquin Valley,Jan 2018,1.12, ,2.83, ,163, ,11.2,K,59.7,K,42.4,K,50.4, ,100, ,71, ,89,K,47.3,K,3.9, ,51.8, 
249,Ripon,San Joaquin Valley,Feb 2018,2.86,K,0.79, ,365,K,8.5,K,68.5,K,36.4,K,51.0, ,95, ,35, ,65,K,39.3,K,4.4, ,49.9, 
249,Ripon,San Joaquin Valley,Mar 2018,3.39,K,1.56, ,386,K,11.5,K,70.1,K,41.3,K,54.9,K,99, ,50, ,77,K,47.6,K,4.7,K,53.6, 
249,Ripon,San Joaquin Valley,Apr 2018,5.63,K,1.29, ,558,K,12.3,K,78.7,K,46.5,K,62.1,K,95, ,41, ,65,K,49.7,K,5.4, ,63.6,K
249,Ripon,San Joaquin Valley,May 2018,7.77,K,0.11, ,665,K,13.5, ,85.8,K,52.2,K,68.1,K,88, ,36, ,58,K,52.3,K,6.4,K,69.4, 
249,Ripon,San Joaquin Valley,Jun 2018,8.91,K,0.00, ,739,K,13.1,K,92.3,K,55.1, ,73.6,K,81, ,25, ,46,K,51.4,K,6.1,K,73.9, 
249,Ripon,San Joaquin Valley,Jul 2018,9.01,K,0.00, ,671,K,16.7, ,102.5,K,63.1,L,81.6,K,79,K,28,K,47,L,58.4,L,5.2, ,78.1, 
249,Ripon,San Joaquin Valley,Aug 2018,7.44,K,0.01,K,622,K,14.8, ,91.7,K,55.9, ,72.9, ,87, ,32, ,54, ,55.0, ,4.8,K,75.9, 
249,Ripon,San Joaquin Valley,Sep 2018,5.80, ,0.02, ,539,K,12.7,K,88.2, ,50.2,K,68.3, ,91, ,29, ,54,K,50.7,K,4.3,K,72.9, 
249,Ripon,San Joaquin Valley,Oct 2018,4.10, ,0.33, ,391,K,11.4,K,80.9, ,47.9,K,63.0, ,89, ,31, ,57,K,47.2,K,4.1,K,66.2, 
249,Ripon,San Joaquin Valley,Nov 2018,2.08, ,1.78, ,239,K,9.4,K,69.4,K,39.4,K,52.3,K,93, ,43, ,70,K,41.6,K,3.8,K,56.7, 
249,Ripon,San Joaquin Valley,Dec 2018,2.02,K,2.42, ,184, ,3.4,K,59.6, ,38.4, ,48.1, ,53,K,18,K,34,L,-1.4,L,4.0, ,52.1, 
249,Ripon,San Joaquin Valley,Jan 2019,1.84,K,1.16, ,189,K,7.2,K,60.3, ,40.5,L,49.1, ,78,K,42,K,79,L,41.6,L,4.9,K,50.9, 
249,Ripon,San Joaquin Valley,Feb 2019,1.83, ,2.81, ,258,K,8.7,K,57.2,K,38.2,K,47.2,K,95, ,55, ,77,K,40.2,K,6.6,K,50.6, 
249,Ripon,San Joaquin Valley,Mar 2019,3.34, ,2.85,K,390,K,10.6, ,66.0, ,41.5, ,53.2, ,96, ,52, ,76, ,45.7, ,4.9,K,56.4, 
249,Ripon,San Joaquin Valley,Apr 2019,5.55, ,0.32, ,548,K,12.6,K,76.7,K,48.3, ,62.3,K,94, ,43, ,66,K,50.4,K,5.1,K,67.4,L
249,Ripon,San Joaquin Valley,May 2019,6.35, ,1.53, ,610,K,12.6, ,76.3,K,49.6, ,62.7, ,92, ,44, ,65, ,50.4, ,5.8, ,68.6,L
249,Ripon,San Joaquin Valley,Jun 2019,8.58,K,0.01,K,723,K,14.3,K,90.5,K,58.0,K,74.1,K,81,K,30,K,49,K,53.5,K,5.9,K,77.7,K
249,Ripon,San Joaquin Valley,Jul 2019,8.60, ,0.00, ,710,K,15.1, ,92.1,K,57.8, ,74.9, ,86, ,30, ,51, ,55.5, ,5.3, ,81.8,L
249,Ripon,San Joaquin Valley,Aug 2019,7.55,K,0.01, ,640,K,16.7,K,93.2,K,59.1,K,75.4, ,90, ,34, ,56,K,58.3,K,5.0,K,80.3,L
249,Ripon,San Joaquin Valley,Sep 2019,5.58,K,0.09, ,515,K,14.5, ,86.4, ,54.3,K,69.5, ,90, ,35, ,59, ,54.3, ,4.7,K,76.4,L
249,Ripon,San Joaquin Valley,Oct 2019,4.28,K,0.01, ,408,K,9.2,K,79.3, ,43.6,K,59.7,K,87, ,27, ,52,K,41.5,K,4.2,K,64.2,K
249,Ripon,San Joaquin Valley,Nov 2019,2.20, ,1.31, ,258, ,9.3, ,71.1,K,38.2,K,51.8, ,97, ,40, ,71, ,42.4, ,3.4,K,57.0,K
249,Ripon,San Joaquin Valley,Dec 2019,1.05, ,2.91,K,152, ,11.0,K,59.1, ,42.2, ,49.6, ,100, ,70, ,90,K,46.7,K,5.2,K,55.5,K
249,Ripon,San Joaquin Valley,Jan 2020,1.33, ,0.90, ,200, ,10.6, ,59.5, ,38.5, ,47.9, ,100, ,72, ,93, ,45.9, ,3.9, ,50.7, 
249,Ripon,San Joaquin Valley,Feb 2020,3.19,K,0.01, ,377,K,8.7, ,69.4,K,37.2, ,51.7, ,96, ,36, ,66, ,40.4, ,4.6,K,51.0,K
